Contract Address,Balance (OP),Contract Type
0xd26D581E3A16FbE01B2cf4793fd932D954F09805,8.4,Other
0x3B87eAA677b4a75A20EfE2f07D5BEb1033C54cfb,2.347981230833487,Other
0xed79b0d9d342b3F1013D8dE550B7CB52271177Dd,1.402997903,Other
0x4f9BCa4ECe0AaD33C2183075996BAc0A7a777420,32.05703437788618,Other
0x7702dC73e8f8D9aE95CF50933aDbEE68e9F1D725,176576.75477199472,Other
0xB6Bd2F978a01e5333Ba316323EA578e2d597Fa7d,9.930814790000001,Other
0x23AD10fA36B9dE7B153C10C1d8d3F10CcF999c1d,4.60279465849,Other
0x89c98C07a6A0bAD409d9752c7EB808Da22e20E6F,1.3980163468959983,Other
0x73Bb2647acF6063F79CcdA6875de934EA263C468,189.5986418442239,ERC20 Token
0xE675A9556E4df177787620c80FbA4f8fB409a704,1.3357,Other
0xeC0a637F2E578EA8C40b66aFdbB3d0346EFA44C3,700.0,Gnosis Safe Proxy
0x69217A6f98023FC14f5De0f058DA8D008ae6dD80,18190.0,Gnosis Safe Proxy
0xdae68a3963C26807AE04bC1d3cA0dd28FbC8B992,606969.0,Other
0x948A547f8826d036aB87154cB0cE2097181a5D66,1.04972509,Other
0x5891BE896ed4a79ed928C55B17FbbEcDb46f8A00,15000.867817195634,Other
0xB4967B466325D239883766e8F743e15Fa61E551c,8.185910706881158,Other
0x236C3baA656ACa83D3a2ca85BAC4753EE00671Ef,1.4612772625,Other
0x9AC6284182842dA8C8E3f425AC7F511b73590920,199.99811618712334,Other
0x6ff6B139527AF7aCC769960A22307B3B9D6EAF29,12.935841387843103,Other
0x261032bAf932c8508CaBa1bb5Acc24693484DF76,18.9029,Gnosis Safe Proxy
0x2501c477D0A35545a387Aa4A3EEe4292A9a8B3F0,759451375.0437481,Gnosis Safe Proxy
0x45269F59aA76bB491D0Fc4c26F468D8E1EE26b73,138540.2452629735,Other
0x6092722B33FcF90af6e99C93F5F9349473869e23,17.75147928994083,Gnosis Safe Proxy
0xECb27E8af347Ee4c408C967bD1a735fD544b0680,4.1659442467327965,Other
0x4641eF51E54dB46a6C0E644A4a8489f7b7948F49,15.0,Other
0x09A25533A1d59a4bAF55D621C1b79553cceeDf84,1.0625,Other
0x345458cfD2F0c808455342CD0A6e07a09f893292,2.2415356164011455,Other
0x83ae84A5E4222647FBa91B6f18cb1D1614F3b952,485.32414819586165,ERC20 Token
0xADC23644918ddA7711898E29fc5674Da0922e95D,69.5252820954584,Other
0xf2154A10905ce5d247c032C3443dfA394De0B73D,12.3,ERC20 Token
0x7e1357fa56C0eCfE69dAF22E08489aE8De56d86C,16403.229508520057,ERC20 Token
0xBcb7375C1b48b055ef644462be0D9525b87466d5,3.6,Other
0x1D6575f58196C47B5FA01B5CF31d9f545816bd20,1.409343783,Other
0x5D9eca7DE69Ef7998892d8A6004C10148a66054B,8.0,Gnosis Safe Proxy
0x55226a1844656eEa058737f0A9A5e8323CA59149,1.2905526917583539,Other
0x41767F26402CDAc0a6cF281e1eAbf36d3e56A0a7,49999.99999999999,Gnosis Safe Proxy
0x87B3dAC16a5773f44e2F591b96E501a85bb13FfD,123.59043658330138,Other
0x2BC4fBb2e1a1b5D9e059aFa04e9B417409d499B5,55.2025,Other
0xbD4B78Ad80d54EFc53e8E982A855Fb4D240B0E91,100.97071869903735,ERC20 Token
0xaFd269506C86BBD6c0A3f114bc96De4CAbeAd680,3.8667183262301434,Gnosis Safe Proxy
0x811EA6e0356D19d721d41189e21876EB51D64F70,1860.8523938253313,Other
0xAFCfE46b4f0fFA8E2Da1AAF0B99abC48a8DE4754,12.757861556960897,Gnosis Safe Proxy
0xBbFBF2Fbe80A28bf6919716BDaFBf56eAF7Bf886,36.93635945763634,ERC20 Token
0x5230afbc11DcA74D4e020466C2b079630cB0bA66,2.594931670247573,Other
0x054BB1Ec7d8d2e5A44755472997C7f969CF8Ad55,16.8665,Other
0x7fb510da444641C7FCb48cad40c700143fEC89Ed,2.56,Other
0x55D71dc70a4fE318d050D69Ef2fdfCf1FcE5f93a,85.125,Other
0xA28e7FCb4A79a813f748bd9DD873210d791Fd5e6,20.1926503177,Other
0xaDc6E68e5e112411233CBF671FCE8F1fCC9266a9,175.46078635073695,ERC20 Token
0xB126FA85d415Edf41435A8bBf9955e9dB7a74bB4,19.337,Other
0x35DC9cB32F46487d84a1F70B8bc5F92808416A28,6.36,Other
0xE01A297289f0aE9e745DdDC61F139537ab733710,106.80146350861264,Other
0x5B9eB809948c48663c7be238933722010E0D027f,250.83377890049636,Gnosis Safe Proxy
0xDADaca55183636567A6A136cD90D491570B1f5c8,2.0138773302372637,Gnosis Safe Proxy
0xA0718F353D5b7F6ED61a157621387959E2463131,1.054474462,Other
0xBAB575b673dc3aDFF5274B49AfF7421e1aA6cC78,1094.739726027397,Gnosis Safe Proxy
0x6CC71A569AA3E1c3ab63C23eC7e5d76dbbde0e10,5.15634039,Gnosis Safe Proxy
0x6ba2C3b591Ac4bE15cDA66b305Db4F03E7ff7C9f,149494916.0,Other
0x202c959e21f8CD575b194BE15402dacEb09c7921,2.22054809,Gnosis Safe Proxy
0x2BDf75Cc303C0E1700DD8c624d6724C1dD539152,129.4833915059597,Other
0x6e0120CC002165F726376ff5046A44E24AffbEbc,1000.0,Gnosis Safe Proxy
0x7bD62ff7E45538a507D0B52AeDeAB890f53836a6,148402.01000000007,Gnosis Safe Proxy
0xE83aCD8D17F098863AB4CA4B17887c131F8846Fe,67.90820070290025,Gnosis Safe Proxy
0x5CC2B4E370174214fba91896E595Bf8a79B6a61C,1.063789301543769,Other
0xb88A1deaE6a5dA84B15BBD272E550bd9e87b8a5B,9.82,Gnosis Safe Proxy
0xFD2eD8D8Fa824aCa0b26f265a206D5eE3d88DFf4,187.2362945993373,Other
0x2A853539dDC159ca5a71050a19CB063383067B05,2.38527362,Gnosis Safe Proxy
0x520306B8F7206CBf66cDDB5BBA65baC75B2F638d,75.5,Other
0x2F1564117c9DA0bfba34495ad3884f09dEA60275,23.1,Vault Contract
0xC49f0548450dFfd5154830A08deab8620Df8CEB1,47.0,Vault Contract
0x8359f8be820fA7168D1fe8Ba5dC0836dD2AAAb76,1.36782294,Gnosis Safe Proxy
0x2511216d3E764E26ad62978AEa300af62A5eB610,1.20386335,Gnosis Safe Proxy
0xC9ad772182D217fC829F0c4d828a2c5cfdA70785,5.0,Other
0x8d9686071138e54930e73a6a9FEC7683BceA5679,2.5,Gnosis Safe Proxy
0xbd4F080ac505722025C2b4246bEFf5581d5d8f17,405.2037640079121,Other
0x88b3c2d4690390D6FE63fCeC984497a3785c6240,19381.85124,Gnosis Safe Proxy
0xFF0695b8a602dFB675cE71CF43896EdF5b649513,47.68848,Other
0xD189220E9D07Ee1aA9441B9DaB50aF8E10142e41,203.6,Vault Contract
0xA9ae29C404cb062Ca41DCE51D77408Dd8C5b9c45,13442.349999999955,Vault Contract
0x591Bf08fc3388D8b42Be008295284B83AA5F92D8,1.11722521,Other
0xD25B60513f63498ed1F31A21B38B830F2F7d239B,151.9,Vault Contract
0x0906ae68b39C5CbDEd560DB283999144160Ba98D,41.57766702309498,Other
0xbF76AcB73f3B9efC81686Ce00dE8D9320bC94f5f,13.563610676443412,ERC20 Token
0x0A711CD075eaf8294c7a415824be299CC971CEB8,9.408,Other
0xF0EF03AFAF15E657fD2d52c36BC9E8bD0e7Cd871,1.5814439528743849,Other
0x9f94C99125e032e6c9c42B7E7f09C0F1Bbc1142B,12.9286765,Gnosis Safe Proxy
0xb26C80b1f377d78054A700d49Fb6c0E08C3E5a6c,3.6,Other
0x9C376aeA71Fc8e2E9577463596D7C3AB765E0eF7,226.3,Vault Contract
0x3dA425a8C5992759E3c9d07772e3AA18226990F4,300.0,Gnosis Safe Proxy
0x583c891a73323191AF5539af6AE5455B364f8e46,10.0,Gnosis Safe Proxy
0x6F75142Dd1dA6eacE25f0e43e5820813fAC0476D,1.6,Other
0x8E877f6d7c4423Df9658e77c40e8C1fd5d60D356,14.2,Other
0x6E2612EDC1be6E05F153aE4A33fee98437FEc9BE,1.62,Other
0x551A59A1ad100D90f8bF78d7fA6b79aa496e9C3e,27.6,Vault Contract
0xD9B8c1028761c93fC811cF76Eb444dc1874bC156,1.02557611,Gnosis Safe Proxy
0x8c483262970a573a01Ad7Ae38c05222ee710b3d7,1.11330762,Gnosis Safe Proxy
0xc7542c7b1d925E928f2d95340BF0c071166dba2B,12.696193578055487,Other
0x2faa34EE65e6214F7E8f652A13dF2d9A2EF8187a,1361.184,Gnosis Safe Proxy
0xa906bbF53Ce1c576046Cc456d2fd3120b7C6e036,1.95775,Other
0xAAA6E2E683a128B34390B2985B4Ae4e7b42935f0,42105.405240398155,Gnosis Safe Proxy
0x44db55c23b17124c933a81386Ea3BB6b4230Edd0,2.1875,Other
0x6A8daF7d83B1401864Aef1818D1d852673355839,1.02055,Gnosis Safe Proxy
0x822f97faa4B62872CdCa5cAa204A3294043383E6,12.794924669863015,Gnosis Safe Proxy
0x60512b319519372224c53Bb100a0CC858B0F5F9a,1.114914056691419,Other
0x87B2163f6Ae2c404EdaB51cE75E0c3a57162D20d,11.071938597303616,ERC20 Token
0x8560ede55D644AeC3bc22EfDf4c0f37860f98033,49999.99999999999,Gnosis Safe Proxy
0x5cB2c99E8BbA6ddd7e2c23c465a5ED52C890067d,4.77796297,Gnosis Safe Proxy
0x5734BB74cFac69f1c34bA66eA6608cCdEe6b81F2,528.3921771278737,ERC20 Token
0x87489c10126766657EA24A8B4251975C3ac9D391,3.59351572,Gnosis Safe Proxy
0xC9C3f91A44315862362973CAf9e991279A06725b,2.3625,Other
0x11846BB3168670e7d736c6B9a3992A4B16541C27,209.0,Other
0xE789fd66CbCf13213a3cb63ecaE18B9C63089192,60.2,Vault Contract
0x5A9d695c518e95CD6Ea101f2f25fC2AE18486A61,13001.999999680931,Gnosis Safe Proxy
0xcD2B6a5a8B4CD6C0977E7Ea2f83D4082c1371552,50.8,Vault Contract
0x43e450F27B17eD8fcF4694dC830cBf6D45E2aE14,5.0,Other
0xe6fc05aB259B63aBE8a6F1ae732C483F1A7b62E1,11.2486,Gnosis Safe Proxy
0x49e410164eb45a3d59bAeF959d7e5b32343AEE77,9.577,Other
0x7f501e01dEC00B2D0176d36de1688251d0737b1e,10.838073675236792,ERC20 Token
0xE88F7EC109C0EA77fF4F39C00897867736bc4F13,18.870068867810627,Other
0xc7607f4bdB60EE41fdB28E25EACe8fD3804E766A,104.8,Vault Contract
0x5660DbEda2E5D476746E7E84ce97780B29773c51,1.6270408952747608,Other
0x899e71D32a2b23A91133bF5ac10731DE75DaE8b9,1.708029115,Other
0x406E53339519935aE14B8506bd612FE92b01754b,2.67727962,Gnosis Safe Proxy
0x29f2898dDC704Fe818DDB5cC5c8ed03304B7aE6c,524.770821917808,Gnosis Safe Proxy
0x13d81435e76b684BfD65A0B4A62BD101dc712ed4,103.73407848835903,Other
0x70B05203E9990B744ef603f5f369c1238aDf044f,3.1947178013262096,Other
0xae52411E1eCd9E22ECA6B274bC09FA2E4690DF3f,4.2,Other
0x98833901AA8E665bDAE05eB45dAA8E6E41a9fCC9,29.901924819999998,Gnosis Safe Proxy
0xAC7324426BE45849b1186BC1FBbA02dEa24832Ee,22833.000000000004,Gnosis Safe Proxy
0xBd379C429F1b54d0aA320F5b9FC835ba32853104,336.0,Vault Contract
0x4Cf9c7a195CB9Df2063Ef73E10c0D65239F957C8,17494.334582735166,ERC20 Token
0x579600f4Bf5705C290440117428D3C77c8F198fC,16.04115530490583,Other
0x88CB278150755Ae731eD05f2923Cc6d3B3b0fb18,2.2740352524453105,Other
0xEa2C62D2d9d5D50B5cE39442599d83eB97496005,1.061337375112275,Other
0x4a030A13802e404fA494ab8098DD0ECb797A8f42,1.1625,Other
0x88a735809b79818189A1d1e906b7b1D489Cb0e15,4.701904841926302,Other
0x2349d411aB962138c4fE62926263BE4Fe0E4b9fF,5000.0,Gnosis Safe Proxy
0x8f9dbe6a8c358457915C30DB98d31778aa9CFe68,2.078743279,Other
0xf5D5504Ea8A998777F4E95E02aa61Ce99F5dA305,2.7076794530168016,Other
0x4e6a0DC3060032e85464a5f632fb81aB7B00C32e,2.13437775,Gnosis Safe Proxy
0x718d11531097E3B7c5039a75D6145DA58be1d2cC,31.462542685717022,Other
0x3FcC2f61D7465ffB220E6538C2c93f69A017A9b0,1.725912566507936,Other
0xa919163BcF17DE88AE78fB7950f6cb398F8337c5,8.813813460383033,Other
0x2f4F25F5065c1409c443777CCe5D488255925731,59.78083778270728,ERC20 Token
0x9e96aFa8eb2f098F1e6BD121626D4Fccc0ac8139,2.0,Other
0x2e3EB3d296001Bb54937A3E23F1f3Ea20Ab85188,12.17371695372077,ERC20 Token
0xcfB8299D8EE5E6F89f95148c707b42042667D098,1199.559511170155,Other
0xa36b2b3F9f4BB624d8cFA44Ca06067377CAA2466,1.153170108,Other
0x15309807df7645D17742Cf69C1FF3BDe0AA76b60,35.6845,Gnosis Safe Proxy
0x31DA7E88c1b97bdEd660549cca0cd9EE19877714,259.0,Vault Contract
0xebb897beF226096a3CBDd9E7383d821D89E1eaCB,128.1,Vault Contract
0xEF5400CE346F48bF6296f65e533026E6C404beBF,399999.99999999994,Gnosis Safe Proxy
0x9Dc37d9028a3bcE58D06a0Af1d7f457Fa7Eb9624,1.0659372,Gnosis Safe Proxy
0xeFe139aa71b674168f5823360A824B3714f2718D,5920.182149214071,ERC20 Token
0x4e3aD6266A26c31E9b221D3Cf48F1812531095f2,4364.866117888889,Vault Contract
0x68a97F302Ace6017c5DA71e4bB4b8571E1289Ca9,5430.7799999999825,Gnosis Safe Proxy
0xA7683474923f1d58a1adc48B04E626ea74A28966,24000.0,Gnosis Safe Proxy
0x8B8eE280Ea66E8dF5cc35D7c564A93AB19D2C23F,41187.549747715726,Gnosis Safe Proxy
0x21b820cE906D2605EEFB202732561584A9c1A046,35.325,Other
0x3e7dF732572c1Af283eA7aCFc834122709db0f79,2.0544279177519673,Other
0x311A7B75c7D238413D4d06117bf5C3db0d303d56,5.0,Gnosis Safe Proxy
0xdF3cc66Ff8B5EBc345Fe8ee6Fd84A08AAb300115,49999.99999999999,Gnosis Safe Proxy
0xD0CF4dE352aC8dccE00bD6B93EE73D3Cb272edC3,12.9,ERC20 Token
0x6eeD29d9A1066cF4CDF1B19BF3a8EB985F630C82,4.913001497123279,Other
0xB2Ac2E5A3684411254d58B1C5A542212b782114D,34715.96612030416,Other
0x75ed81cFd070dBC31f3a7817ecEa6536A3E9Bbb4,89.5,Vault Contract
0x9BaB05652613D9668b4B8a1bD11e21Db114Ea362,5.8704218440456675,Other
0xF00a4abc3D541161097e9ea3795DDFbebE3B33CA,4.8,Other
0xE0B75EDfeC89d10070CBb3040B528536EB6357eF,10.0,Other
0x2036F406d428133cF9aa876fD054a065AD149c5C,167.47580340737122,Vault Contract
0xe3bE1d8b7Fc3D1986762883d227bD3c87B2C0D7D,21514.0,Vault Contract
0x91E83500355259de582f1d9e8E217F5E67a16e16,178.61329590401115,ERC20 Token
0xA5AdC5484f9997fBF7D405b9AA62A7d88883C345,7022.605109857618,Vault Contract
0x2A82Ae142b2e62Cb7D10b55E323ACB1Cab663a26,1294044371.320287,Gnosis Safe Proxy
0x25D25c41bD6E5627AAaE4FeB2dB6Fc286858731c,5.2416,Other
0x05e3F14105cCa61D4EECED8C2d5C96e6f9BA81d0,9.031233037,Other
0xc9fef0515d141bB86a13f362e853D7CfabCF29a4,1190.267702142779,Gnosis Safe Proxy
0x46f2e26916bcEdC5523aa739C9095F2Fd2E5184f,250000.0,Other
0xab9d615617F4a90aE8649713b7d50092b9C00298,84720.68376753895,Gnosis Safe Proxy
0xe037B40322d0A69109B8A31c277c67B0Ec3606BF,1.19956326,Gnosis Safe Proxy
0x3855285ceeE762783b1112B879e21DA507786BA4,1.4,Other
0x0e9202a80f241ca234440834043e623807A59aED,11205.27170730301,Gnosis Safe Proxy
0xF510a2Ff7e9DD7e18629137adA4eb56B9c13E885,294.3918254520468,Gnosis Safe Proxy
0x9d8F4fd4E4F4589a666fc1A71a7A78f0eA16B0f8,1499.0,Vault Contract
0xE2De9d501028F954c8829F5CFd74730D65266819,1369.864,Gnosis Safe Proxy
0xf51F11f36718c573D065f0708A71D2A043aC543E,33.0,Vault Contract
0xfa0A32B9439D625F21B3D7b91F2E028D9Eb24F3F,23.3,Other
0x5B182ED8Aed98dD53Ae3D5Dd7a1CE62da13AcDcB,6.37520593442487,ERC20 Token
0xA7013b351B97BD9ba1d3DA1Fa19BFFbc79B5c339,7.0423413078345645,Other
0x217D47011b23BB961eB6D93cA9945B7501a5BB11,17.49,ERC20 Token
0xC5601aAFf768Dfd5f757317966Af9a35D2E2C0B4,34.37532917,Gnosis Safe Proxy
0x8BA9291a09C31E8055281B42E77D63641dE46C3a,1.64016,Other
0xd212Bfd576AeFa9BC63e40945b6D63d1fdc4C4Ce,5951.338510713896,Gnosis Safe Proxy
0x3353FB4613afdd28Af41DA7d9a38EA1cCCbE9E8B,32257.629999999874,Gnosis Safe Proxy
0xD006C02a6307a923c081D05C831cC7B8B5d08d1c,12.5827265,Gnosis Safe Proxy
0x1CEa60E09976455B2b0A3F1490361BeB47878526,8030.5472839506365,Gnosis Safe Proxy
0xE9C265C726CeF84fF60c4A40e7D68ef425d7A76B,14.1012,Gnosis Safe Proxy
0xf0afa775C5EbfaB55721FDA25534bd510BfDCab5,10.0,Gnosis Safe Proxy
0x034C524591B637100FbAD2835d207Ac2D60576b0,2780.474,Other
0x96d54F39A52B7cDC65759a377F064d8cb7c343A5,1.2,Other
0x0EbCe459867F7b90C495B4aE93575828ab407d17,65.0,Gnosis Safe Proxy
0xf295Fb8195102d37cd6A6B790f2e88368321F99C,1861.0,Vault Contract
0x11751Bbe7Cfe40BAc5Fd650BBE0B0168C3215345,1.623814302,Other
0x0303A2266E92cc5023973cceA05BC23cd19cFc6C,5.0,Gnosis Safe Proxy
0xFaC8EA53C0790338C0e635f3E90aB305932DDE61,91.32324991301576,Other
0xFfff1542B657666a7a26DC105F2164cFDa92Db12,1.3494215176776068,Other
0xC531632193b67A27f86F9F4e26f49c3e1251Dc04,2.328470764440576,Other
0xfC5B7E5B4410826983eE734E2E6a6357cd3Ba6D8,2.44,Other
0xfe4434f62ffCD227359eaB9DFa85B76Ab36732b3,20.0,Gnosis Safe Proxy
0xF2e44d02702b4f33Eb68d8B375C4d593F2ECe0Ba,10.0,Other
0xc0b4fB4B0f715F6b2F93E665030198ff1EC435e7,2.5051,Other
0x2Beb5620d65Ab6aDB0df862d27572563e2f1d3cA,1.310820895522388,Other
0xF9a579141BEa058465BFeDD19345362aAb1c7EC0,6.7892039,Other
0x3E192a86C461efdbB8B4a9d37B1a4403355Ecf12,860.0,Gnosis Safe Proxy
0x8f1515D9668754d313A5b0E1801258de98619D76,208549.64041237932,Gnosis Safe Proxy
0x4Db17Db1c1019DDf786d535E17490efF88E61d5D,1.66,Other
0x50a732A21eDA2D75487496c6261399052866c907,220.91676381893572,ERC20 Token
0x49f82cc49381C0AdF6F25E541124D6E8725A0840,55.2,Vault Contract
0x9c4F390E8d7951E405a80410fdBd91abe9A7354b,2.135,Other
0x1BD6870C15661aaE1Bc723B0338875191d080935,33.4,Vault Contract
0x940540d1383b51dc983abF198087DC6A75aF13a7,22.8,Vault Contract
0x6215a4D22DE57cfF01B41a223ea0e419173Fad77,10.0,Other
0x5Ae97e4770b7034C7Ca99Ab7edC26a18a23CB412,7520.678094999891,Other
0x751488D7B2C40C44A99dcfe872b53A8f4183BAb4,71.36846599287114,Other
0x449D088C9f184AF598fe72d26742A58A11c5200f,63.29293168477408,Other
0x8d0FEaDF32c6f93A553Ff48DbBB59FaB2C528F10,150000.0,Gnosis Safe Proxy
0x7ddAd54Bfd4F5C1b71CCf4F62a8a780250941205,1.81868788,Gnosis Safe Proxy
0xC11531cd2778b2feE38049879E0412fd124deE66,198.3,Other
0xE81631e53535A5c8fFCe947f239BcA0341f49F09,23160.7640559687,Gnosis Safe Proxy
0x6184dafEe377bbf848C8C56b96ae9c1b41c1C2ca,1.4547059960624504,Other
0xA9E00B00Fa6DfA0870253d2BbFCAA370542c71A2,2.9545,Other
0xb45A2DDA996C32E93B8c47098E90Ed0E7ab18E39,27.32143631114632,Other
0x1eEdFca9ec2C79E7D16151eCA742464b89CCD97c,6.0,Other
0x5BE13719cC6bb4A234F798025c854d9e05Beb495,592.2727182586488,Gnosis Safe Proxy
0x965c311201AC30e021FA9FDEEF1DF4b963db0e4b,1.181951119401085,Other
0xb5939AEDe57034DFD171c1b9d76330409D2252d7,11.910194704462459,Gnosis Safe Proxy
0xC73B97F3107fEC27a773ac4f2B569f6b4Ea84deB,136.6,Vault Contract
0xda5f13f2d48e94267591b6a95bD5D506C8466F49,1.3718,Other
0xA96Ec661337749966A80F3093362F221e1a1D2c8,1.25772991444,Other
0x819B6CB7e050c80c6a2a4B8D3EbBa146a11469EB,1069.0,Other
0xd5b9814d948f766987D5d8ae5DC399b328D31adc,30000.0,Gnosis Safe Proxy
0x4A911791e18C6cb1b695FC2b14c3b47C89F7A9CD,1.3623511932382493,Other
0x6De0cd8D3868cD314d10465e53321d1dA4af2ee4,31.332579627836115,Other
0xf383EcF571e727314518ce90A7B0c7A56698936e,1.0671890191737983,Gnosis Safe Proxy
0xCAaDDD88341F9E9B24eb02De275b45377eE43A8A,30.259673493055693,ERC20 Token
0x3aB71D5bBCD088AfFfFBea6C16F0D7D463843EfC,32.8,Vault Contract
0x0D2501633876910b9bbf50CCDd3C8F26452c9859,1.3556319550916969,Other
0xE84fe4E988b483E354Eb4828f9eBE6E1Cc9520e8,1.7605555555555563,Gnosis Safe Proxy
0xC8e18fab752cf1554b0d10d65C288a121923d669,2.0,Gnosis Safe Proxy
0x995013B47EF3A2B07b9e60dA6D1fFf8fa9C53Cf4,15650.0,Gnosis Safe Proxy
0x06722DB53E9612Ff56744CE8d6b24Cb939ACf288,1099.5935836401227,Gnosis Safe Proxy
0x374d3b8D6c47340d17573Dd6e6e47721317D9E32,28.09575045,Gnosis Safe Proxy
0x06aD3031D61066310Fe7F76569E9F11e026424BD,2.38,Other
0x2b84F7DefBCe8ad8fDce4613e5E34f6db973Fe3A,20999.999999999996,Gnosis Safe Proxy
0x2c85cDFB4627d0aB0d936100a42Ae89E9D9c3c74,1.48,Other
0x08E9a293F5695A5b595cd14f2e39907Dd50fB65B,1.2174460680367447,Other
0x89CfF24540e1DE9DD8faA01f3923Ee65105331bC,2.0,Other
0x19793c7824Be70ec58BB673CA42D2779d12581BE,3734284.2060894743,Gnosis Safe Proxy
0x81FFb633baE9dB866d974daFd8EF4316C006ADA4,1.5913208514859378,Other
0x41693B7c0E41CBEa0d4F68Dc73898CB79e390f29,23393.212916729954,Gnosis Safe Proxy
0x333A8d1348F80884021B8D5f5e79E710dE01F822,1.12,Other
0x4059e170D325163e2eC96cF8Ca489C40B6927A8c,37.38656090266551,Gnosis Safe Proxy
0x7D5ba536ab244aAA1EA42aB88428847F25E3E676,749.9093065455589,Vault Contract
0x1B62A23735d80845CcA2Ee7c2938B2bf17e37332,2839.127602027748,Gnosis Safe Proxy
0xB766F987f12F8c5C6c14EbCe2A1E7ba18cE0028B,5.35837408,Gnosis Safe Proxy
0x48BD7C527fc6dA7cC0D112a5786099e995191b61,3.016054102272912,Other
0x799782ACBc539df7EBa0cff9e1A068841b61d11B,682.0,Gnosis Safe Proxy
0x05608b9b9987fd56403Ac049451021e89Bba9db8,58.834657796074104,Other
0x31b665Daac80752b6089329D14A55a02BDF7fAED,4061.7527195694906,Other
0x87C1F7d717aA890fF843e7B5af98033a4dc9402a,5.592877,Gnosis Safe Proxy
0x68E8dC5F917E477175DF91F3c3D2B90d18a04cf2,839.8689999999999,Gnosis Safe Proxy
0xaE314584d5746Ce0cEb3738521Bbc7522630a82C,2.65514603,Gnosis Safe Proxy
0x79FF559431891cfa36Fa1E7589c845F2B8831201,2131.085166588072,Gnosis Safe Proxy
0x0C3FFc3286D60F6858792b0c696664999493e26b,486.2071975462298,Other
0xDF2e7377FFEdA0f41FEE6c5C82DD82a88b020D8B,1.107097431,Other
0xf4638dC488F9C826DC40250515592E678E447238,32397.820008413717,ERC20 Token
0xc303A83EcA570b1379F96334E43142ABE29EBef2,191.0,Vault Contract
0x10EBb2cCb680E09f14c9F8Cc0609AA3092345d02,1.63873280410959,Gnosis Safe Proxy
0x56f89E0d375953Fe7cC990b1b06855036206c420,89.7,Vault Contract
0x25C408987934C32202DC963219b407d263fc3161,518.840995097399,Other
0xFB005bbcea973b8C53Fcfd63FBa20102Ac345a5b,5.09943862,Gnosis Safe Proxy
0xE29A89D1D0e5d8a30a71BEBc491f2222FAc95937,15.493210319909547,Gnosis Safe Proxy
0x68456cCBE42bE71C12b3117efD2DE853CE565986,6.107075302736061,Other
0xA526B6db8484D4b5F037D729A4D0CF9E527e4972,545454.0,Other
0xd82717275DB48fAd4b5347Af43060eB2b76405Bb,23000.000000000004,Gnosis Safe Proxy
0x467eC2d26Bb7DE784A4584c6762B43eb69e65636,1.7525624617264044,Other
0x13C422DA6a1ef2F4Ac91995e75A9090148d97042,3.09133135,Gnosis Safe Proxy
0x560b25B7C199B2e9D10877Bc82f3BCE059AacC9A,1.5939,Other
0x08d458DCB26B1303E4A42D34c4865F5c2fD1B0FC,173.4257090444203,Other
0x74755891c6383aAE7eDB073E835b89d7C4d815bA,285.74272099544703,ERC20 Token
0x05A5244DeC6b60705986cEF4072e700CE642f038,7.08956044725227,ERC20 Token
0x7658E503e73a96b1FeFDD47C455e0A9626483967,1.62,Other
0x783aC6410Bb5E26e715AFC34e1941E8C7a2CE8F8,342.0,Vault Contract
0xFa077aF338943cF826578C8424494a005B2298fA,22295.02355377,Gnosis Safe Proxy
0x38632bfa572b3F57a8ace3972F844285e2026d9C,351.39192831749784,Gnosis Safe Proxy
0x1F36152c485FD6265F075B4cBdEdB6ea915EA96F,3.7484177240279544,Gnosis Safe Proxy
0x8435c005889e2583aC8aC70393d746D9D89A198C,3.912925669,Other
0xaC6a2F9a51De731D33389CA04D4565e01bABfEad,8.82344387,Gnosis Safe Proxy
0x05071603b844F6e58042DCb59C92323f1B885C54,1.37,Gnosis Safe Proxy
0xAa4a776EaD6d2b753512132548E72c9C5EF10129,1062.22407829,Gnosis Safe Proxy
0x4300dF8FDF9fEc7283899f70a0a0522626e19670,2.262794664,Other
0x751fDab4B907981aBC0E5a483D6C87409Cc86f16,51.0,Vault Contract
0x3B1933d5dD414FD28cDe86dDD6fFBB83b02af832,2.9939,Other
0x3b882f4f931B13Ada855c27CfD64936792039Efb,96.8,Vault Contract
0x6b717403C20630f7a81fE103b4F8609eb5C0B85F,70310.13789264702,Gnosis Safe Proxy
0x7DF0F9E1508288bCF21eff12811d7a04B692c876,3.8052083333333333,Gnosis Safe Proxy
0xf1a19A0b7a31BCc1b6CBbEa132d8BF5370044cf6,1363.887692702381,Vault Contract
0x1B6a53991f257Ac9dD1D0C061c37E1BE36e0A8e6,2506.400983266224,Other
0xDE950750F2Cd142f67C5c4f84EF16C654E567284,7.6,Other
0xc32806cBb866C6CA7807CAffd331ba1064d405E0,1.6315,Other
0x5530Acd7Ad1e928da1937E8135Ed8CF87b39e685,85.1,Vault Contract
0x67808b0d106761f51e5f2f80684c27aa3345609f,95.92084877017645,ERC20 Token
0x1195f1F46b3e80033b84C01F98c96371b8433b0a,4.046944556859571,Gnosis Safe Proxy
0x1dD400E9f42e8D79C9dfb37e67f553c5EECe47f6,50.5,Vault Contract
0x2948A68525287fB8252032a300D50d3fd63d9C22,979.14,Gnosis Safe Proxy
0x615a1D82E9867ae8e3908aE2502c1B9Cf7Cd647a,175.1,Vault Contract
